Delivery Status,Shipping Mode,delivery_time,profit,inventory_demand,Order Item Quantity
Late delivery,Standard Class,6,4.610000134,99.98999786,1
Shipping on time,Standard Class,4,-3.019999981,34.99000168,1
Late delivery,Standard Class,5,45.11999893,99.98999786,1
Late delivery,Standard Class,5,-6.050000191,99.98999786,1
Late delivery,Standard Class,6,12.67000008,30.0,1
Shipping on time,Standard Class,4,23.39999962,59.99000168,1
Advance shipping,Standard Class,3,45.5,129.9900055,1
Shipping on time,Standard Class,4,-199.4700012,129.9900055,1
Late delivery,Standard Class,6,15.43999958,59.99000168,1
Advance shipping,Standard Class,3,60.47999954,129.9900055,1
Late delivery,Standard Class,5,57.90999985,129.9900055,1
Shipping on time,Standard Class,4,46.70999908,129.9900055,1
Advance shipping,Standard Class,2,33.45999908,129.9900055,1
Shipping on time,Standard Class,4,18.39999962,59.99000168,1
Advance shipping,Standard Class,3,15.86999989,59.99000168,1
Advance shipping,Standard Class,3,20.57999992,59.99000168,1
Advance shipping,Standard Class,2,-191.0899963,129.9900055,1
Advance shipping,Standard Class,3,60.52000046,129.9900055,1
Advance shipping,Standard Class,2,36.5699997,129.9900055,1
Shipping on time,Standard Class,4,40.97999954,129.9900055,1
Shipping on time,Standard Class,4,42.61999893,129.9900055,1
Shipping on time,Standard Class,4,34.04000092,129.9900055,1
Advance shipping,Standard Class,3,62.40000153,129.9900055,1
Late delivery,Standard Class,6,60.50999832,129.9900055,1
Late delivery,Standard Class,6,-209.9299927,129.9900055,1
Advance shipping,Standard Class,3,15.59000015,59.99000168,1
Advance shipping,Standard Class,2,46.0699997,129.9900055,1
Shipping on time,Standard Class,4,44.36000061,129.9900055,1
Advance shipping,Standard Class,2,38.43999863,129.9900055,1
Late delivery,Standard Class,5,54.40999985,129.9900055,1
Shipping on time,Standard Class,4,56.77999878,129.9900055,1
Late delivery,Standard Class,5,29.25,129.9900055,1
Late delivery,Standard Class,6,14.03999996,59.99000168,1
Late delivery,Standard Class,6,-187.1900024,129.9900055,1
Late delivery,Standard Class,5,42.47000122,129.9900055,1
Shipping on time,Standard Class,4,-25.73999977,129.9900055,1
Advance shipping,Standard Class,2,8.579999924,129.9900055,1
Shipping on time,Standard Class,4,51.47999954,129.9900055,1
Shipping on time,Standard Class,4,-5.71999979,129.9900055,1
Shipping on time,Standard Class,4,49.75999832,129.9900055,1
Late delivery,Standard Class,6,-5.900000095,59.99000168,1
Late delivery,Standard Class,5,9.949999809,129.9900055,1
Shipping on time,Standard Class,4,8.479999542,129.9900055,1
Late delivery,Standard Class,5,11.31000042,129.9900055,1
Late delivery,Standard Class,5,23.45999908,59.99000168,1
Late delivery,Standard Class,5,30.94000053,129.9900055,1
Shipping on time,Standard Class,4,26.29999924,129.9900055,1
Late delivery,Standard Class,5,49.13999939,129.9900055,1
Advance shipping,Standard Class,3,-16.37999916,129.9900055,1
Shipping on time,Standard Class,4,-72.83000183,129.9900055,1
Advance shipping,Standard Class,3,51.79000092,129.9900055,1
Late delivery,Standard Class,6,45.31000137,129.9900055,1
Late delivery,Standard Class,6,29.85000038,129.9900055,1
Late delivery,Standard Class,5,-79.94000244,129.9900055,1
Advance shipping,Standard Class,2,47.84000015,129.9900055,1
Advance shipping,Standard Class,3,6.239999771,129.9900055,1
Shipping on time,Standard Class,4,-72.79000092,129.9900055,1
Late delivery,Standard Class,5,2.470000029,39.99000168,1
Shipping on time,Standard Class,4,10.28999996,50.0,1
Advance shipping,Standard Class,2,23.28000069,50.0,1
Late delivery,Standard Class,5,23.52000046,50.0,1
Advance shipping,Standard Class,3,21.26000023,50.0,1
Late delivery,Standard Class,5,1.159999967,50.0,1
Advance shipping,Standard Class,3,20.0,50.0,1
Late delivery,Standard Class,6,8.569999695,39.99000168,1
Late delivery,Standard Class,5,7.880000114,50.0,1
Late delivery,Standard Class,5,-56.31000137,39.99000168,1
Advance shipping,Standard Class,3,8.800000191,39.99000168,1
Late delivery,Standard Class,6,3.799999952,39.99000168,1
Late delivery,Standard Class,5,13.48999977,50.0,1
Advance shipping,Standard Class,2,9.840000153,39.99000168,1
Advance shipping,Standard Class,2,90.62000275,199.0,1
Advance shipping,Standard Class,2,191.9900055,399.980011,1
Late delivery,Standard Class,6,96.51999664,299.980011,1
Shipping on time,Standard Class,4,139.5800018,299.980011,1
Shipping on time,Standard Class,4,25.87000084,299.980011,1
Shipping on time,Standard Class,4,75.65000153,299.980011,1
Late delivery,Standard Class,6,84.37999725,299.980011,1
Late delivery,Standard Class,6,135.7899933,399.980011,1
Late delivery,Standard Class,6,180.4700012,399.980011,1
Advance shipping,Standard Class,3,-75.59999847,399.980011,1
Advance shipping,Standard Class,3,-213.9799957,299.980011,1
Advance shipping,Standard Class,3,-248.1100006,399.980011,1
Advance shipping,Standard Class,3,-60.63000107,399.980011,1
Advance shipping,Standard Class,2,160.1499939,399.980011,1
Advance shipping,Standard Class,3,79.16000366,299.980011,1
Advance shipping,Standard Class,3,94.48999786,299.980011,1
Advance shipping,Standard Class,3,45.0,399.980011,1
Late delivery,Standard Class,5,16.37000084,299.980011,1
Advance shipping,Standard Class,3,126.7099991,299.980011,1
Shipping on time,Standard Class,4,124.0699997,299.980011,1
Advance shipping,Standard Class,3,-193.5,299.980011,1
Late delivery,Standard Class,6,91.51999664,399.980011,1
Shipping on time,Standard Class,4,-239.3500061,399.980011,1
Advance shipping,Standard Class,2,114.8300018,299.980011,1
Late delivery,Standard Class,6,-430.6199951,299.980011,1
Late delivery,Standard Class,6,170.5099945,399.980011,1
Late delivery,Standard Class,5,166.5899963,399.980011,1
Advance shipping,Standard Class,2,-3.309999943,299.980011,1
Advance shipping,Standard Class,3,-47.93999863,299.980011,1
Advance shipping,Standard Class,3,28.46999931,299.980011,1
Advance shipping,Standard Class,3,83.15000153,299.980011,1
Late delivery,Standard Class,5,-42.0,399.980011,1
Advance shipping,Standard Class,2,67.19999695,399.980011,1
Late delivery,Standard Class,6,91.47000122,299.980011,1
Shipping on time,Standard Class,4,-3.279999971,299.980011,1
Shipping on time,Standard Class,4,-12.44999981,299.980011,1
Advance shipping,Standard Class,3,31.12000084,299.980011,1
Shipping on time,Standard Class,4,72.20999908,299.980011,1
Advance shipping,Standard Class,2,142.75,399.980011,1
Shipping on time,Standard Class,4,-221.4299927,399.980011,1
Advance shipping,Standard Class,3,39.36000061,299.980011,1
Shipping on time,Standard Class,4,153.5899963,399.980011,1
Late delivery,Standard Class,5,-60.0,299.980011,1
Late delivery,Standard Class,5,79.19000244,299.980011,1
Shipping on time,Standard Class,4,140.9900055,399.980011,1
Late delivery,Standard Class,5,-31.04999924,299.980011,1
Late delivery,Standard Class,5,107.9899979,299.980011,1
Advance shipping,Standard Class,2,87.0,399.980011,1
Advance shipping,Standard Class,2,341.25,1500.0,1
Late delivery,Standard Class,6,76.93000031,252.8800049,1
Advance shipping,Standard Class,3,51.84000015,252.8800049,1
Shipping on time,Standard Class,4,38.8199997,84.40000153,1
Shipping on time,Standard Class,4,-40.09000015,84.40000153,1
Advance shipping,Standard Class,2,14.19999981,84.40000153,1
Advance shipping,Standard Class,2,-5.210000038,84.40000153,1
Late delivery,Standard Class,6,31.02000046,84.40000153,1
Late delivery,Standard Class,6,27.67000008,84.40000153,1
Late delivery,Standard Class,5,31.93000031,84.40000153,1
Late delivery,Standard Class,6,-137.7400055,84.40000153,1
Advance shipping,Standard Class,3,37.27000046,84.40000153,1
Late delivery,Standard Class,6,36.08000183,84.40000153,1
Late delivery,Standard Class,5,24.95999908,84.40000153,1
Shipping on time,Standard Class,4,38.45999908,84.40000153,1
Advance shipping,Standard Class,3,35.65000153,84.40000153,1
Advance shipping,Standard Class,3,1.860000014,84.40000153,1
Advance shipping,Standard Class,3,5.510000229,84.40000153,1
Shipping on time,Standard Class,4,16.5,84.40000153,1
Late delivery,Standard Class,6,-56.72000122,84.40000153,1
Advance shipping,Standard Class,3,19.85000038,84.40000153,1
Advance shipping,Standard Class,2,19.37999916,84.40000153,1
Late delivery,Standard Class,6,33.22000122,84.40000153,1
Advance shipping,Standard Class,2,33.22000122,84.40000153,1
Shipping on time,Standard Class,4,29.75,84.40000153,1
Late delivery,Standard Class,6,32.77999878,293.0400085,1
Advance shipping,Standard Class,2,-28.71999931,293.0400085,1
Late delivery,Standard Class,6,71.79000092,293.0400085,1
Advance shipping,Standard Class,3,31.79000092,293.0400085,1
Advance shipping,Standard Class,3,31.79000092,293.0400085,1
Late delivery,Standard Class,6,-77.66999817,293.0400085,1
Late delivery,Standard Class,5,69.59999847,293.0400085,1
Advance shipping,Standard Class,3,13.63000011,293.0400085,1
Shipping on time,Standard Class,4,133.5399933,293.0400085,1
Late delivery,Standard Class,5,92.30999756,293.0400085,1
Advance shipping,Standard Class,2,82.86000061,293.0400085,1
Advance shipping,Standard Class,3,119.8199997,293.0400085,1
Late delivery,Standard Class,6,74.73000336,293.0400085,1
Late delivery,Standard Class,5,17.57999992,293.0400085,1
Advance shipping,Standard Class,3,16.47999954,293.0400085,1
Late delivery,Standard Class,6,20.05999947,44.99000168,1
Late delivery,Standard Class,6,-28.69000053,44.99000168,1
Advance shipping,Standard Class,3,31.29999924,99.98999786,1
Advance shipping,Standard Class,3,47.0,99.98999786,1
Shipping on time,Standard Class,4,38.0,99.98999786,1
Shipping on time,Standard Class,4,47.04000092,99.98999786,1
Advance shipping,Standard Class,2,-71.08999634,99.98999786,1
Shipping on time,Standard Class,4,23.04000092,99.98999786,1
Late delivery,Standard Class,5,-153.5800018,99.98999786,1
Late delivery,Standard Class,6,13.36999989,31.98999977,1
Advance shipping,Standard Class,2,6.75,99.98999786,1
Late delivery,Standard Class,5,24.36000061,99.98999786,1
Late delivery,Standard Class,5,28.70999908,99.98999786,1
Shipping on time,Standard Class,4,15.97999954,99.98999786,1
Shipping on time,Standard Class,4,39.47999954,99.98999786,1
Advance shipping,Standard Class,2,33.59999847,99.98999786,1
Late delivery,Standard Class,5,41.15999985,99.98999786,1
Shipping on time,Standard Class,4,24.60000038,99.98999786,1
Shipping on time,Standard Class,4,38.54000092,99.98999786,1
Advance shipping,Standard Class,2,24.0,99.98999786,1
Advance shipping,Standard Class,3,7.920000076,30.0,1
Late delivery,Standard Class,6,25.35000038,99.98999786,1
Advance shipping,Standard Class,2,6.070000172,44.99000168,1
Late delivery,Standard Class,5,-116.2399979,99.98999786,1
Advance shipping,Standard Class,2,-194.9799957,99.98999786,1
Advance shipping,Standard Class,2,26.25,99.98999786,1
Late delivery,Standard Class,6,62.40000153,129.9900055,1
Shipping on time,Standard Class,4,42.25,129.9900055,1
Advance shipping,Standard Class,2,44.20000076,129.9900055,1
Advance shipping,Standard Class,2,61.09999847,129.9900055,1
Late delivery,Standard Class,5,29.39999962,59.99000168,1
Advance shipping,Standard Class,2,42.90000153,129.9900055,1
Advance shipping,Standard Class,3,58.5,129.9900055,1
Late delivery,Standard Class,5,16.20000076,59.99000168,1
Late delivery,Standard Class,6,-357.4700012,129.9900055,1
Advance shipping,Standard Class,2,47.18999863,129.9900055,1
Shipping on time,Standard Class,4,-1.690000057,129.9900055,1
Late delivery,Standard Class,5,33.79999924,129.9900055,1
Late delivery,Standard Class,6,63.70000076,129.9900055,1
Advance shipping,Standard Class,3,6.610000134,59.08000183,1
Late delivery,Standard Class,5,-29.97999954,129.9900055,1
Advance shipping,Standard Class,2,-14.53999996,129.9900055,1
Advance shipping,Standard Class,3,46.70999908,129.9900055,1
Late delivery,Standard Class,5,-4.150000095,59.08000183,1
Shipping on time,Standard Class,4,59.20000076,129.9900055,1
Shipping on time,Standard Class,4,24.45000076,129.9900055,1
Late delivery,Standard Class,6,60.47999954,129.9900055,1
Advance shipping,Standard Class,2,61.77000046,129.9900055,1
Shipping on time,Standard Class,4,63.06000137,129.9900055,1
Shipping on time,Standard Class,4,74.77999878,215.8200073,1
Late delivery,Standard Class,6,57.90999985,129.9900055,1
Late delivery,Standard Class,5,36.02999878,129.9900055,1
Late delivery,Standard Class,6,4.760000229,129.9900055,1
Shipping on time,Standard Class,4,34.75,129.9900055,1
Late delivery,Standard Class,6,4.929999828,59.99000168,1
Shipping on time,Standard Class,4,1.190000057,59.99000168,1
Late delivery,Standard Class,6,21.87999916,129.9900055,1
Advance shipping,Standard Class,2,11.3199997,129.9900055,1
Shipping on time,Standard Class,4,118.2900009,357.1000061,1
Shipping on time,Standard Class,4,44.59000015,129.9900055,1
Advance shipping,Standard Class,2,17.57999992,129.9900055,1
Advance shipping,Standard Class,2,62.41999817,129.9900055,1
Advance shipping,Standard Class,3,29.29999924,129.9900055,1
Shipping on time,Standard Class,4,35.66999817,129.9900055,1
Shipping on time,Standard Class,4,-23.30999947,129.9900055,1
Late delivery,Standard Class,5,13.52000046,59.99000168,1
Shipping on time,Standard Class,4,-2.690000057,210.8500061,1
Late delivery,Standard Class,6,15.53999996,129.9900055,1
Late delivery,Standard Class,5,62.41999817,129.9900055,1
Late delivery,Standard Class,5,40.75999832,129.9900055,1
Shipping on time,Standard Class,4,57.33000183,129.9900055,1
Late delivery,Standard Class,5,36.93999863,129.9900055,1
Shipping on time,Standard Class,4,-97.70999908,129.9900055,1
Advance shipping,Standard Class,3,1.269999981,129.9900055,1
Shipping on time,Standard Class,4,66.19999695,215.8200073,1
Advance shipping,Standard Class,2,4.230000019,215.8200073,1
Advance shipping,Standard Class,3,35.66999817,129.9900055,1
Advance shipping,Standard Class,2,12.73999977,129.9900055,1
Advance shipping,Standard Class,3,32.77999878,129.9900055,1
Late delivery,Standard Class,5,45.77000046,129.9900055,1
Shipping on time,Standard Class,4,28.64999962,59.08000183,1
Advance shipping,Standard Class,3,-14.25,129.9900055,1
Advance shipping,Standard Class,3,44.13000107,129.9900055,1
Advance shipping,Standard Class,3,-40.72999954,59.99000168,1
Shipping on time,Standard Class,4,-29.37999916,129.9900055,1
Advance shipping,Standard Class,2,20.54999924,129.9900055,1
Late delivery,Standard Class,6,6.579999924,59.99000168,1
Late delivery,Standard Class,5,47.27999878,129.9900055,1
Advance shipping,Standard Class,3,75.36000061,215.8200073,1
Advance shipping,Standard Class,3,-14.25,129.9900055,1
Shipping on time,Standard Class,4,-81.95999908,129.9900055,1
Late delivery,Standard Class,5,34.04000092,129.9900055,1
Shipping on time,Standard Class,4,60.52000046,129.9900055,1
Shipping on time,Standard Class,4,45.29999924,129.9900055,1
Late delivery,Standard Class,6,64.76999664,210.8500061,1
Shipping on time,Standard Class,4,59.90000153,129.9900055,1
Late delivery,Standard Class,5,-109.1900024,129.9900055,1
Shipping on time,Standard Class,4,4.320000172,59.99000168,1
Shipping on time,Standard Class,4,39.06000137,129.9900055,1
Late delivery,Standard Class,5,42.18000031,129.9900055,1
Advance shipping,Standard Class,2,33.68999863,129.9900055,1
Late delivery,Standard Class,5,36.18999863,129.9900055,1
Late delivery,Standard Class,6,54.49000168,215.8200073,1
Advance shipping,Standard Class,2,-925.5999756,357.1000061,1
Advance shipping,Standard Class,2,-9.359999657,129.9900055,1
Shipping on time,Standard Class,4,-83.23999786,129.9900055,1
Late delivery,Standard Class,5,12.47999954,129.9900055,1
Late delivery,Standard Class,6,-144.9299927,199.9900055,1
Advance shipping,Standard Class,3,-254.9900055,199.9900055,1
Late delivery,Second Class,3,31.57999992,199.9900055,1
Advance shipping,Standard Class,2,41.5,199.9900055,1
Late delivery,First Class,2,10.32999992,199.9900055,1
Late delivery,First Class,2,80.0,199.9900055,1
Advance shipping,Standard Class,3,40.5,199.9900055,1
Advance shipping,Standard Class,2,20.0,199.9900055,1
Late delivery,Standard Class,5,47.11999893,199.9900055,1
Shipping on time,Same Day,0,76.44000244,199.9900055,1
Shipping on time,Second Class,2,89.23999786,199.9900055,1
Late delivery,Standard Class,5,55.68000031,199.9900055,1
Late delivery,Standard Class,6,-45.22000122,199.9900055,1
Advance shipping,Standard Class,3,-34.59000015,199.9900055,1
Advance shipping,Standard Class,2,26.04000092,199.9900055,1
Advance shipping,Standard Class,3,68.25,199.9900055,1
Late delivery,Standard Class,6,-278.9899902,199.9900055,1
Shipping on time,Standard Class,4,8.270000458,199.9900055,1
Advance shipping,Standard Class,2,-28.36000061,199.9900055,1
